Year,field,Yield,Organic matter content,Total carbon,Total nitrogen,Electrical conductivity,Sand,Carbon-nitrogen ratio,Available phosphorus,Variety,Days to heading,Planting system,Organic,Green manure,Manure,Soil amendments,Herbicide,Pesticide,Years of production,Average temperature1,Min temperature1,Max temperature1,Precipitation1,Radiation1,Average temperature2,Min temperature2,Max temperature2,Precipitation2,Radiation2,Average temperature3,Min temperature3,Max temperature3,Precipitation3,Radiation3,Average temperature4,Min temperature4,Max temperature4,Precipitation4,Radiation4
2021.9919354742879,F002,6.14,2.862782357460141,1.6253993047512654,0.15749493423776956,0.3967150848436173,25.099010286678453,10.364862159842378,24.267462655654835,2.0045421403054253,77.10802548631905,0.0003397012574126215,-0.002237330693008504,0.9945680861865043,-0.003943659801604173,1.0068535016594087,0.9972625276470919,1.0091719463148638,6.995699063531869,21.65812246140909,16.96019117435824,25.528894975332527,5.320200011776352,11.89051094639872,23.93381243053786,18.520456423507085,28.759638022145683,11.122754313610017,17.191198515530104,26.38706202199956,20.915602171131535,30.73642064794381,7.733474437978032,21.420698013291727,22.14843598356285,17.67104280497425,25.134798871931626,6.533294096641674,19.177999811582023
2021.9920399777238,F013,6.731,4.292950092835356,2.4976894716035876,0.22333434478212472,0.6739398657285277,40.36167041261429,11.22524462568579,20.626925393620517,3.0222987047932444,87.72216107443333,1.004261087524802,0.9968063862233841,0.004030514271075993,1.006028335914915,-0.00827539326748912,1.0058144076686575,1.0022612395906514,2.0093783023646266,22.009346116955886,17.79535365216749,25.75274233160422,1.4755739194998043,12.607345307402756,23.507959724454835,19.87720309423082,27.4981887849054,3.959537517846687,16.25564078155997,26.806225276265447,22.379737350878678,30.528030188885175,6.821335788150646,17.356037885134338,22.616866134226022,17.097999962726814,26.337721984521025,10.403509324474268,23.021354477092885
2022.0120382289897,F004,5.218,2.009209791417992,1.1134330845255613,0.09441006373373398,0.5018365601981891,43.579082829352416,11.826320455070702,11.055126135109578,0.9923575243225654,83.75223501909781,0.009263733795918397,0.006981435806123357,-0.0035438798575623616,0.004454816113840343,1.0030837695867527,1.0030897616058065,1.0027745818012588,7.962558669119843,22.744816873667403,17.792658509875118,26.949856053989205,9.978470350630937,12.924995561414828,25.17002525484819,21.038907474088422,31.002379914659844,7.463739327361691,15.040798669324412,26.47703697811248,20.878078661949434,31.881671439146423,8.025732145080037,20.524241299983846,25.33766754351029,20.768482349432283,30.674619714976053,0.9889665711352192,18.61793866659408
2020.9986987137495,F008,5.541,2.5763080688590487,1.4994866325850347,0.13048058982943891,0.5811789160940978,23.59622567819894,11.402682361483846,11.911669519126585,4.010347216826103,91.1603061670043,0.001956746628057018,-0.002782713452174382,0.004989184995393671,1.0030307982415858,1.004827063564914,0.9984339586436403,0.004282119698119581,2.0160783338121915,21.42066060937985,16.109514287641794,25.815460970149267,7.216559487256666,17.343315912821943,23.985032772004825,17.90753772375473,28.572002906485206,9.229737583726378,16.578112563974464,25.23082771105325,20.58263987329154,27.78938142419875,9.131115738702903,16.720889905313857,22.762192454163557,17.203807599657004,26.737882237767778,6.524124500961947,18.673318727738167
2023.0136462731339,F017,6.006,3.131179547345634,1.7361622943370016,0.15550230064814075,0.3844925619639404,35.00760348377749,11.211516578340877,15.073678836896658,2.01329208819721,84.57646784192953,-0.0027183743956732966,0.003601007816934097,0.9981721549397924,0.0046636889367853126,0.9986970536776826,0.9995703438860467,0.003737458662947698,3.0174192841334118,21.85662513775392,16.889723072259578,26.770207929724133,6.269780013699997,15.687719688657452,23.31318226106404,18.551443619410882,27.899809745674332,8.619782410642426,18.16817395034296,25.6224891535979,18.73205247819414,29.07702109479176,6.39937025038981,18.921839738276613,23.297782476237586,17.98293425353245,27.954479417372482,6.216950440764806,18.200536171511754
2021.9957270075215,F023,6.27,3.9934183858036483,2.3038769487856166,0.22261540468641045,0.5504383250101915,45.75847850245061,10.340661651559163,17.018067716639116,3.0080572380334907,82.68287849423608,1.0039637579819531,-0.003089606868298825,-0.004760221704130732,0.9900378474596994,0.993902543138244,0.9995883668128196,0.9979975241911224,4.001071990130588,21.452424175646026,16.821528482244336,25.477285951157494,5.0717086160790945,16.097873443223904,23.812013350379665,19.385245215813562,27.41602324102256,8.852706514555091,15.70579330461907,27.684594275650916,22.923958607282472,33.20162678572068,7.918022180170209,17.55015041918507,24.11886055218035,18.13816153235336,28.22535066609469,5.194626614230022,20.675942015625328
2021.0024225657908,F020,5.276,2.720882135729439,1.4948662630562437,0.13211706268645354,0.65954057654087,42.07426554761245,11.354460611266408,19.09738147653539,3.989011565888457,95.03618890567529,0.9964835987696157,-0.0021500163147231055,0.9980550249536229,0.006821049586283484,1.0047487260641876,1.0001265354609363,0.0013211495643027115,7.980200951930248,20.94554029273164,15.452548389550618,26.430672677709687,8.519423557349677,17.42888876654034,23.51482913421511,18.612543846570773,28.519530113711888,7.125283684148205,15.846296967759853,24.353131271481022,20.353944168122727,28.93925487746457,6.48867110953134,18.617344732993654,23.932572431441866,19.632940483732455,27.35314028216388,9.682315575939603,16.48794845544308
2022.019904921873,F011,5.67,2.837496990503405,1.6483890420819085,0.16811647833384236,0.44208307861449464,52.02473558696922,9.84669616015952,15.355170096211989,3.0160969029762428,88.29131682538983,-0.005203888590224396,-0.0011664047060604,0.988027398810424,0.001975332339629906,0.9939592724295495,1.001894309916844,0.9986959233663206,1.977650732981619,21.85779303296784,17.123727891736515,26.704268323165607,2.870413370900766,17.610039134671283,25.04779802232807,19.683372340899986,29.155798995635102,6.568761303369583,13.705877969932935,25.67089590561143,19.40265728653823,30.384729582667003,7.348759721179304,17.241722719009513,24.40732755110355,18.57279446699446,27.785626578014504,8.410478727998631,15.657393287494248
2020.9912034917465,F026,4.942,2.659702546424169,1.4930931027282166,0.133218807750943,0.8831142725725751,44.639707180669184,11.195990166791036,12.511125407219332,4.014056615431425,87.51791468420845,0.9911370972851002,0.006098480921658218,-0.0005509992799037485,0.005092634742474371,-0.0008981779899635929,1.0101591573231916,1.002125373150039,7.023411625596394,21.01454044592848,16.09299557594656,24.296243316391923,6.4519757759692045,14.732128170866632,23.40831350259925,18.237536582461058,27.621516034683715,7.196283937233582,19.47583886926661,26.744104618645718,21.930457016474477,31.107184148102984,4.473862528051311,17.857871144353556,24.78694392438547,19.704440214514456,28.75121373276056,5.086827219059863,17.198328978280905
2020.9842118874703,F015,5.574,2.955079114135512,1.6512550140092757,0.1781519796000123,0.42733298194696584,41.2191355804702,9.285398274875341,17.185110635575967,2.0068559001762947,88.38709831426684,-0.007881988049394594,0.9910228810742119,0.9992238415456072,0.0019506428971539011,-0.00020206479239040883,0.0007604624356125404,0.0016562847944306689,4.965514112834615,21.990520511734164,17.208858138615813,25.187691832835515,4.262986684476508,14.334632806081128,23.343162229106966,17.63241383011485,27.71049821389274,7.522350664890558,16.7145785442843,26.53923411951998,20.066941616271755,32.11235348115043,8.696754918562258,15.608075704243474,22.258880662671462,18.20136797856197,27.04272957121649,5.095437148509558,18.387182323474622
2021.0107032746212,F024,5.83,4.348874792036669,2.418834165531498,0.24161941130081752,0.7259754721059901,28.95466849627361,9.966940186079933,21.042967707271238,1.0023365969242353,73.07679179981405,-0.0045144986394324675,-0.006249623824158472,0.0037628385791150733,1.0002464986651696,0.0036034502934299503,1.0026554075401526,0.9981451235676803,2.0242910647985397,21.10392809830242,15.715055452977047,24.61924892575489,6.069178575426857,12.437370240463306,23.981988121302155,18.47474145842426,27.91277801573034,4.216414909126191,16.85652449947796,26.18349430639686,21.571447212851325,30.94291701636463,9.336077466213476,17.7060277200902,22.422177766865314,16.42629368500497,26.43193823431274,9.009164035578182,17.97257296900149
2020.993121690662,F008,5.541,2.5813788981488797,1.506139781697683,0.13039116116709992,0.5804125060282734,23.648447493919633,11.40916953503551,11.926218393647977,4.002585413556819,91.32078891211636,-0.005931350364824732,-0.00925002802396805,-0.008606151414728355,0.9986129055382461,0.9968442828838794,0.9932413289125015,-0.006443535231727114,1.9962301786411119,21.420314766553116,16.101877277263863,25.83278596854402,7.194512441135845,17.357512204622484,23.984293766251373,17.89122737437225,28.589901794159186,9.257694661416906,16.59597141165849,25.217186068718686,20.56065272105862,27.772625192554468,9.230832627050196,16.695018125034412,22.74731501533111,17.215044131739095,26.70913346509375,6.507086634165861,18.62960144635956
2022.9998277416435,F026,4.969,2.080925931706056,1.1652951174773547,0.11739346068165805,0.48524743643895046,53.1917591490466,9.944796000705995,16.79465844810226,3.9990997020201866,92.74967884488355,0.0015774594429931621,-0.005165818517384051,0.005300944548748595,0.0018497889245100954,0.9965524359067844,0.9980567300161968,1.0007088576950336,7.997813070323277,20.958768486691937,16.870578080564663,26.448715177338478,4.818026314250229,14.051116315503593,25.64148160161487,21.934877397805586,30.2525003456675,10.09603364713559,15.700676787492673,26.353559687449167,20.426431667821028,30.943343588327796,7.1178789756912595,15.773761424221576,25.572549312553782,20.99932110647406,31.352562012551157,4.845333541222859,18.232630190108345
2020.995125686604,F024,5.83,4.351765447610686,2.4109706468053704,0.24208381808928675,0.7257478950347239,28.84208186454645,9.997477427049482,21.070360250011696,1.0073270052342673,72.99865214958542,-0.006040188709620066,-0.0038552371503217824,0.003743934333628266,0.9984293159164751,0.0004981384429868801,1.0049245604165544,0.9990098405883064,1.9610216810508259,21.098041609245712,15.72957782744866,24.62716953783015,6.039929925986371,12.431952279958972,23.968431947607034,18.427952524871692,27.911328230042134,4.177050192424773,16.872744435062657,26.182469481315472,21.571617854787384,30.9399542996267,9.3812654176977,17.671564791616973,22.424996915047497,16.406268980073246,26.423337600590024,8.996892925742221,17.99817506284146
2021.0022308735454,F006,5.961,2.013038564814621,1.133103075167286,0.11351841036240813,0.6030385273070799,51.301517512450395,10.07681225195803,11.89841539564668,3.000356008930766,91.5497934386194,0.9841684935811589,-0.007669058300483137,0.005712372547606322,1.0043726329444644,0.005068183380671107,0.0016123065285379985,0.9908367622949209,3.9966519473290654,21.499761712872537,17.318872114017,26.310003068196508,5.78808386805103,14.084036797935424,22.200745462176737,16.961750179555175,26.11568714948114,7.512307137414355,15.704333867448259,26.02336293110034,20.636114968814862,31.293262354764966,6.923915832398091,14.504016288646392,23.98703524192501,17.770852267872957,28.890151274770894,4.578859823713398,18.048034872493016
2020.9920923922737,F018,6.135,2.7874266940165824,1.6176731992351299,0.1409798238351448,0.6129325645631614,38.327094545451274,11.491953947838745,24.564051063194295,3.9902976105351344,97.86099480400632,-0.005257140667084335,-0.0034873256383074745,-0.00024053806887389448,0.9920069321088426,0.011519600329333331,-0.017589677779456775,0.002460798643096113,3.0140019343678244,19.69828608709435,14.215048296101624,23.23860148965648,6.307907448128267,13.35319060140641,22.427765345695185,18.837328131429583,25.466876254801793,2.40345355038181,12.616974454142388,25.33044653871896,20.149680430265054,29.91832411339515,9.656549592151986,17.870568641526482,23.185066119746512,18.064156703328578,27.21321518333717,8.90373555584377,20.212006828122046
2022.9985030600428,F001,5.695,1.8125574222836462,1.0470540902893108,0.08636622025126721,0.4761755718174695,49.58499667022224,12.071112317653673,17.49135056599016,3.988009964558211,86.38388490397726,-0.0023762856244895873,-0.009570233642515205,0.00462584258979305,0.9972713703545579,0.9924083232768031,1.0027011942193313,1.0046793213621947,3.969503311518431,20.272176226837193,16.13864088262551,25.745584784011626,7.99890732410701,15.389015787524375,24.41492650465799,18.914186543840103,28.499559407301437,5.631409443103033,14.344883106507329,26.445543340242043,22.04261108057926,30.842748439545698,10.81755805656043,21.0051445160046,24.276128021397092,18.529120591116726,28.325739993488323,8.564416661661665,19.01265333985627
2022.0037420596132,F002,6.14,2.86491511518574,1.624090421060486,0.15743575929165687,0.40025777619420977,25.1561927467526,10.399874323122162,24.268452893452594,1.9914009029355904,77.02526266990706,-0.003049044183651277,-0.004835618160340488,0.9932875386452172,0.010302463106455856,1.0015880626946643,1.007687175392024,1.0122557509049324,7.011378799701937,21.652519629519777,16.96839701411958,25.5137398626306,5.32886993727688,11.875863564255331,23.935494273288274,18.52640609648559,28.75776087538056,11.139958295173416,17.155691465379768,26.363513494441165,20.93105830881794,30.744670672036357,7.762301921969153,21.47895948597821,22.149090841529894,17.693712467242683,25.144723637169,6.5115875172756725,19.203825406214197
2020.9916117754597,F025,5.589,3.6735367397279313,1.9890949926949206,0.1768329495121724,0.5034666425763118,38.807040011609296,11.230182736297133,5.991647684745459,2.0025399529684123,84.05733572962198,1.0076523276973057,1.0057021993960453,0.003253236113110378,-0.003154390425887716,0.9945282085980166,-0.007998736564883206,0.9981037408283445,5.002031246992347,21.64420506318552,16.009323862807296,26.010274086544353,7.986751936391297,15.854344197726489,23.914670407517097,18.781497316754834,28.141874257680982,9.88932133213179,18.257983268552525,25.942691545840457,20.102575442745025,29.5357038622727,8.64376662924381,15.755103312558342,24.41099686081747,19.95063099815707,28.34925128330692,6.4793269578747195,19.91236582391667
2020.9941759295016,F026,4.942,2.647546075599663,1.4889534358192198,0.13315425588022003,0.8842882029849599,44.786836772579356,11.191341240776124,12.371385917569334,3.9996917756918857,87.40685145720666,0.9969101991011697,0.0019171114142846391,-0.0035183831614793654,-0.0012025637192871993,0.005130734367711543,1.0060890503357651,0.9973886914767098,6.985309588282995,21.00544012111438,16.105045579179645,24.313598841701538,6.423342397407773,14.773693883875536,23.397959844221116,18.270759560575797,27.61239647490755,7.174655938512737,19.419108926686718,26.7307843660303,21.940119055202867,31.12567265216784,4.497766635769511,17.8389009612668,24.791288506403397,19.71306290995016,28.755676219563508,5.138397748271116,17.207235983192685
2022.9971100867508,F001,5.695,1.8023475040417072,1.0461023350013945,0.0867079724725592,0.48161096478585635,49.54325982060292,12.077582937718233,17.531054084617566,4.002462331000287,86.36726328538563,0.0044363313794353355,0.000890503066359223,-0.007534420339762202,0.9955532794772974,0.9952734887874313,0.9888911976620992,0.9946222821302787,4.0195035185002235,20.271742013275784,16.13851104679046,25.749456821498654,8.007355794221395,15.369973800929582,24.396041647159596,18.878822140663154,28.490321607549557,5.666573358017687,14.33726970247786,26.430734309369996,22.05002293859217,30.83448978118516,10.807085642432298,21.033798004570603,24.27529756532186,18.52214326310929,28.33126371625797,8.569281016515653,19.00790713646873
2022.9881135385672,F001,5.695,1.817590389662477,1.0476380066690643,0.08774163930847971,0.4774887507587629,49.532371248003344,12.064991762675387,17.543083569717474,4.005726506834716,86.28273088259122,-9.55963896359784e-05,-0.004763367298997628,-0.005128822687801896,1.0016920962029099,0.9966024709461898,1.0037590951163258,1.0010113539207415,3.949744813174888,20.2796804393202,16.15383273276462,25.736828920059892,7.989349831747256,15.387876638128855,24.40897214398947,18.88474352614637,28.46673973749015,5.638046113994393,14.307268608969926,26.441692569167987,22.05638075247897,30.840304484231165,10.808238905445675,21.007028050695123,24.302963917995463,18.534651098739953,28.32461332389855,8.576118457742039,19.02127171082646
2021.9964846720543,F024,6.176,4.453317749892793,2.699082633429351,0.24960463768540844,0.9564221061224529,36.31059467283737,10.76221343297766,14.210949191180333,1.9928269501552665,80.84041678876166,0.9997869533621931,-0.007296662674504924,2.523548331618154e-05,0.9962904657539865,-0.0029675685939373046,0.9999653400379851,1.0009807008025866,6.0079112054698625,22.34130421600752,16.85862884061757,27.193295330726205,3.204172331990584,15.224462471675825,23.713077204691498,19.67584876697361,27.874629417715905,4.816196392337766,11.527103200074512,25.211629050686916,21.26423865488377,30.216604161414146,13.434505554030665,17.288069306774716,25.43975623245799,20.23532574258039,30.654622385139593,5.765560783781459,21.41175116140531
2022.0009882805407,F001,5.197,3.7701917261503475,2.313859309430324,0.21184780702474595,0.6063153928360137,37.616243034426525,10.902709688676413,16.97398603577302,1.016758971379148,91.86138569415183,0.9957930240889267,-0.005411183520705567,-0.0037608149624809213,-0.0009351663081046274,-0.00038373792621515925,0.9905823291536545,0.9960673876936561,3.0369552804044173,20.770915265422254,15.926684181899565,26.39059185836399,5.00275022258269,11.233119739872459,23.53450797623981,18.494607081962286,28.931612345698095,4.68151330343436,12.504044513217226,25.02159339628754,20.510260267678316,30.236088347091023,9.55671899789235,17.54459558933241,24.708344290491176,21.066888560478155,28.999907032178804,11.289439216559435,15.55817223625679
2022.996676111574,F009,5.894,2.459122372441884,1.4036608599226168,0.1210484632358341,0.4415931809019005,34.94309870903067,11.546864457415657,18.18216988403316,2.9969388824331347,92.72040028587587,-0.00029602948799560243,-0.00020525396673374475,0.0017158125968031268,1.0042768567778761,1.0016276233981727,0.0017879279464326086,0.9991520590230493,2.032859298013013,22.614088392216164,17.11239826916181,27.99427024066049,1.5296083022674147,14.7200786926769,24.7880568129691,19.85294045838722,29.83435230770793,7.604224055624363,19.61196779966478,27.373004844107005,21.868365005592146,31.47913032214738,6.251718856829471,19.234019361921227,23.95034284068897,18.74889004329149,28.599052378867643,9.03823092861823,16.891117568194186
2022.9977423912567,F001,5.695,1.8038798160690186,1.0497353981763493,0.08650738642382155,0.48037927084606596,49.62948240109428,12.054317691797044,17.512628595493023,3.9950440145746033,86.36048283747904,-0.003853024806165182,0.0041239861546740276,-0.008249973777463344,0.9964794099696178,1.002435920667783,1.0046120692390168,0.9904087759082573,4.008895334023849,20.279429243430684,16.136381736591687,25.72891540161538,8.034070690114794,15.401236422646386,24.412289193698008,18.885542276609243,28.48551027874327,5.601170898473111,14.31645245614782,26.4396142449018,22.04701216962113,30.82532052884946,10.828233000488174,20.982038866928434,24.27923662366224,18.532779589149847,28.319150991983566,8.55440224852001,19.0073381716209
2022.9998344359685,F024,5.567,2.934700193862475,1.7327489524922268,0.16014907621459928,0.1501818649518956,49.007380815433535,10.84814631358176,27.168912582629414,2.0055158059963354,80.47489157696268,1.0008562426046133,1.004286397449914,-0.009704753066528677,0.003973271023607294,-2.904536793707585e-05,1.0014583021294148,1.0044904438028768,5.993115687516751,22.30014204454141,18.12097230021213,27.094424400263787,1.7633537688149596,14.674831070405492,25.322255916836284,20.327960573381205,29.9754725540221,8.803169989001304,16.26699510357942,26.847406840305236,21.537894639274718,31.603956304863928,9.832332335536249,14.361781304557022,24.54517759423705,20.11033775194398,28.35476809978999,2.728485957438674,16.70008817411113
2020.994544803206,F020,5.276,2.7360925835963457,1.4940178250349054,0.13272702969558445,0.6534768380999584,42.055349666097996,11.349097618287265,19.152988663658874,3.9790005742232433,95.02229933319217,0.9988102466305276,0.002995515098510598,1.0062614341311917,0.004142650077417568,0.9933026675749373,1.0023437368730068,-0.003735728378000641,7.985491075921177,20.952538427257345,15.436967364286339,26.414950461443166,8.444475098227246,17.47361682750697,23.507016460688373,18.607938461512678,28.543995239215647,7.1159634862160495,15.881111053945455,24.338818551937052,20.365776274098135,28.919874718068797,6.443790663294484,18.664657501120857,23.939456079779724,19.633125872805447,27.335457246006644,9.709465578661128,16.524357780316706
2021.0057490200204,F015,5.574,2.9484684887558736,1.6501062444425623,0.17777878389627128,0.4256511857694541,41.085208337527696,9.283144848070242,17.22975667325204,1.9909606984597978,88.2636239621957,-0.00475714714952646,0.9964964804787124,1.0041235330761689,0.005315200838445671,0.0036651317293945763,-0.0016498202599936314,-0.0001679903978556555,4.993087276387878,21.991654888834372,17.20997608011571,25.205170253115305,4.262800097765597,14.391632185397986,23.34346426096182,17.652586637637135,27.74134574066039,7.549483042981221,16.752766714836767,26.53322197373728,20.071288089694068,32.147617302608,8.713273555845838,15.662696719296932,22.262741616530636,18.193272932760358,27.05644082983679,5.151533757354513,18.399699135336203
2021.0119460485867,F015,5.574,2.952150651237043,1.6508772410511454,0.1781782236466906,0.42553306030768373,41.116667495740444,9.29072895016965,17.222056876012807,2.011217996715227,88.38911831542435,0.004995180816636977,1.0001166158451802,0.9952126470567386,0.0007080897657860556,-0.0002666998794288292,-0.0074596471300208645,-0.006915638423844588,5.01240960419599,21.990957622200405,17.22735602127926,25.196594853059683,4.242689596176157,14.36991125841337,23.353237525070384,17.647768362542273,27.72731246329904,7.56827483412639,16.764000396066283,26.54873080090741,20.069693971569944,32.116106535535614,8.716471999228666,15.640277589239867,22.264389999804486,18.208230728801503,27.06567258981716,5.10902835530726,18.40275526141036
2022.9961367721191,F025,6.289,3.9666281804723273,2.2529568117372665,0.22075990559048833,0.458877798698164,42.18713823286078,10.100527587745825,19.923753530119686,2.980133590984104,81.59228975629875,0.00214956905410987,-0.0015264312242936826,0.9999863143092537,0.016330483372533833,0.005850497482275056,1.0027726925293938,-0.002822853788052949,4.981578810959635,22.31653034811082,17.21139988108279,26.083417412071313,7.1381410328092665,17.428792066556174,23.377307179965655,17.308855261880325,28.137705089687767,7.81534028450865,22.183216710629225,26.49495313675314,21.86738319002162,31.74513591062056,3.4886847537746193,17.660233127797152,24.939399722426216,20.16327211925002,28.972040014156377,8.093750089066758,16.961158340670192
2021.0040364136105,F025,5.589,3.6710857992416637,1.987354150830602,0.1769824415281286,0.503686385978289,38.716549036750735,11.228744727869813,5.995026179461554,2.012778810794607,84.23703086384708,0.9977435556544129,0.9990443146851086,0.004651438904873856,0.00531307266348473,0.9964358268487393,0.0070122588602570535,0.9986447324313908,5.017284304000376,21.632686309070493,16.038052761759786,25.995562413035994,7.988223396184586,15.835059262979911,23.930849832646786,18.768020393786916,28.147555212579643,9.90721444001099,18.240532241710024,25.920950035493,20.10358361519875,29.526659095264073,8.677405655002289,15.754248418974251,24.438458610828114,19.947260977252792,28.359428756931603,6.424807990625558,19.892235143761994
2020.9980066004268,F008,4.967,2.920212733105673,1.5337050473606657,0.1488588066514714,0.5284335288843084,50.303294468472444,10.282819522114982,20.645378742488344,4.017278967534601,80.70541700174793,1.0007327031200968,0.009676701149514086,0.0019125772586260077,1.0016368357226269,-0.008069057016155418,1.0045268727593077,0.9999452696606612,6.048678420187094,20.93309157066818,16.977989709188318,25.366955213128264,3.629901772728004,17.28341695005344,24.82683727373288,20.373804767461724,29.323493113093054,11.001122153711414,11.689000737726978,24.441644809810278,20.305549754319188,28.891119363700664,8.415951267025132,15.733154742105038,24.345223736901517,18.859118217919615,27.615619516810757,8.377998035634096,16.890629521850133
2021.0030405265277,F017,5.336,4.635254646415822,2.7348960239047018,0.30263082809434183,0.4276135220901916,33.594587490343294,9.05251544953647,17.33574763086423,3.9957754931421436,92.69080026696673,-0.0004221302961917669,0.9916302016460024,1.000676258854012,0.9955868171164213,-0.00017135498113704373,0.9920334512503198,0.0023254166368113097,1.998587833359635,21.442440063599435,15.863908377114454,26.1557704054294,2.7896244369531,10.698364496432236,23.39495758813204,19.283429339139786,28.01006231529338,7.277225442875245,16.472669058041543,24.894797115418665,20.319992399204217,29.425154445531618,5.82852783108947,18.199378099189342,25.33495961631483,21.503260286935564,29.765654164290673,4.5023124489881825,14.38151283871244
2022.013025879735,F011,5.67,2.8428484938129928,1.6432238888834352,0.16848777312184174,0.4445382277639093,52.13477539182604,9.831794846770626,15.314045445210091,3.003336709233825,88.36872056028199,-0.00436918876643026,-0.0011147544627847419,1.0049965738340674,-0.0004890144242091018,1.006526418942708,0.9939289567457118,1.0069756562927876,1.9693211014458367,21.865760005707475,17.13082146753186,26.708042755746412,2.8942068768131666,17.597558116747862,25.043329684666343,19.659698574530385,29.147267440903263,6.565438805839172,13.73093261081283,25.664544703558843,19.42252967122737,30.409444097316094,7.35046723877315,17.20856958729583,24.392581304093078,18.58510745484711,27.78269386986258,8.404101440864796,15.64268613439973
2022.004231590656,F005,5.241,2.196732077675987,1.1353240074397473,0.10685285234642188,0.545672533798462,39.34866333856565,10.577680941934435,12.767241517849044,2.0127961097878275,94.04520765106822,1.0003550190748725,0.0057560117166363675,-0.0033338311897089263,1.0071862842268653,0.0008105047495842489,0.9966097262437982,0.003551683826212538,5.969313115795501,21.580715353026893,16.840168217570405,25.526445478500342,5.651295508936549,12.847945482991124,24.28252243122104,18.666480953430742,28.548665423431213,5.750833232650147,16.75712623403271,25.851343420162664,22.591768922126356,30.52667831081059,7.395412977333974,15.16313075626743,24.696967881176594,20.237747382183873,28.77399538356623,11.12083213732644,16.752125746953304
2022.985246783444,F008,5.567,2.877409703774742,1.7554672334312749,0.16991995125956533,0.8392398918873849,34.2802139612195,10.268942022532066,10.361169182828032,0.9946625371887204,89.75736558946194,-0.0031274157744021667,0.9930367681203407,0.00014224977420325858,0.008613173446565484,0.9989944627057847,0.9936160416054699,1.0046639186704809,3.017721115645072,22.85483552936073,16.87207549614527,27.39420268258295,6.976136504269612,14.647873795721654,25.152825938401854,21.26606155982691,30.611381269724383,7.261665446684467,15.97738077504331,26.86074328525045,20.8562443084602,30.288669254878236,6.957915140756497,19.348700617445562,24.209879576075053,17.236940685300603,29.47472784090899,2.4990794210394474,17.78207216138652
2021.0037768359962,F026,4.942,2.6501035672872275,1.4873030164189598,0.13282987242482264,0.8824584421979292,44.7771104767185,11.214718504812415,12.42098741148351,4.009922508249946,87.47617325045219,0.9952413123255593,-0.0030579088624564385,-8.143332576417593e-05,0.007448287292230226,-0.004383068389856855,1.0001770941339219,1.0070097282277402,6.998636600677978,21.018539418496225,16.10467339454219,24.335631370078765,6.425325883825985,14.739913735465057,23.406650062665815,18.27666555592028,27.61380804428671,7.163134566062548,19.447298130639847,26.7502288919221,21.928786412977622,31.116208488496966,4.476451826429707,17.867000879993117,24.80496811383249,19.70620541731384,28.76275960394313,5.145815370558925,17.20235069874983
2022.0102563193157,F002,6.14,2.857970426760397,1.6289614684179754,0.15613544698714887,0.40095674652307495,25.19160316360816,10.37697554773338,24.2343512928474,1.9923258039676122,77.25788495227827,-0.008172257783484639,-0.0025130221058727044,0.9987555397604999,0.003956045970027645,1.0088521135599404,1.0015766408264513,1.002761555956599,7.020009156569044,21.659329019030146,16.974368658806,25.527800226686114,5.358404274501242,11.900051143554371,23.944130972489223,18.558954297802334,28.77222051691412,11.155390501106517,17.211912460843422,26.37927753508367,20.92061851511813,30.760160063475887,7.730936686072307,21.452891696283668,22.136115591867366,17.652620594016263,25.120479343950592,6.512288694009116,19.215212217435898
2020.998156518844,F010,5.121,3.225875273454075,1.8285585837990745,0.21648943333489096,0.333983146348631,27.88175388589252,8.480316132771131,24.82822164840059,0.994538895620243,89.3757651912191,-0.0018059469657240221,-0.001060663846044762,0.998221536081566,-0.0063264113214881726,0.9948149203752079,0.994268161856153,0.9998220685056336,3.987822542191472,20.980787302337514,16.0020927302367,23.63603903010489,3.199874330585265,15.903717702110812,23.200693220539783,18.192399128909056,26.939486415111375,8.26222942656184,15.69531837619456,27.274155057522975,23.4924386048767,32.64732711580065,7.4488972244391025,14.185435069424189,25.11710239495522,20.105891046816076,29.0157628328607,7.343723133949033,14.91955193755643
2021.008282787574,F026,4.942,2.6562164676311846,1.4855707945381464,0.13343348778633166,0.8806617847656469,44.812039190866564,11.199165634158009,12.395249488477456,3.990860052543384,87.55070448883252,1.002855264768628,-0.007581065726891559,0.00033245689961000483,0.002454474565839354,-0.0036530861556251623,1.0031143956093194,1.0048914875254058,7.01895471143554,21.000669532984688,16.103331846423703,24.3200242113284,6.472434877141975,14.785805039871477,23.432073205431788,18.24445348958358,27.612722904807168,7.20900905240461,19.43930025152329,26.7392642570228,21.93238921199738,31.113802223649365,4.5236312060940485,17.858424030918652,24.781013219244873,19.72667300347822,28.77530535479372,5.10936060569745,17.166203077541063
2021.994258858375,F016,4.994,3.2724829987075594,1.9435201292567332,0.1870483362457514,0.36009086548783403,39.50812512317632,10.32030577653346,12.927044138860515,1.0039179713882338,87.01860800794803,-0.0034983051492590792,0.0028277092041985104,0.00015698210605306605,-0.006254575895342301,0.0028706927412908635,1.0024089652896584,0.005201218521347386,1.9963876353347905,21.48774440717102,15.86018372948342,26.425156690869716,6.970768457878892,10.90332723646596,23.508448587050268,17.695798066796016,28.21233623848005,5.713081448245633,18.69664102149996,25.427609547978236,20.84998417841515,29.052556803043522,12.309901792677623,16.5335023936296,25.003758342088524,20.207394411815788,30.15472806795823,5.371079021852143,16.35084774794003
